Scryfall ID,mana_cost,cmc,type_line,oracle_text,power,toughness,colors,keywords,legalities,games,reserved,uri,is_permanent,is_dual_face,is_historic,is_legendary,is_creature,front_types,front_subtypes,back_types,back_subtypes,produced_mana,edhrec_rank,penny_rank,back_oracle_text,back_mana_cost,back_colors,back_power,back_toughness
04d83a07-6054-45f1-bdf9-07f2006238d2,{3}{W}{U},5.0,Sorcery,Domain — Create a 1/1 blue Bird creature token with flying for each basic land type among lands you control.,,,"['U', 'W']",['Domain'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/0/4/04d83a07-6054-45f1-bdf9-07f2006238d2.jpg?1562895903,False,False,False,False,False,['Sorcery'],[],[],[],,23237.0,8383.0,,,,,
57e45de5-0e8b-41d3-979b-ec5a29cac682,{5}{W},6.0,Creature — Giant,Domain — Wayfaring Giant gets +1/+1 for each basic land type among lands you control.,1,3,['W'],['Domain'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'restricted', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/5/7/57e45de5-0e8b-41d3-979b-ec5a29cac682.jpg?1562912879,False,False,False,False,True,['Creature'],['Giant'],[],[],,26719.0,,,,,,
920cd17f-9274-443e-906f-c9904f0658d5,{1},1.0,Artifact,"{1}, {T}, Sacrifice Chromatic Sphere: Add one mana of any color. Draw a card.",,,[],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'legal', 'timeless': 'legal', 'gladiator': 'legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/9/2/920cd17f-9274-443e-906f-c9904f0658d5.jpg?1562924494,True,False,False,False,False,['Artifact'],[],[],[],"['B', 'G', 'R', 'U', 'W']",4833.0,,,,,,
cbc2670d-a3f4-47c2-b424-01fd379ff186,{2}{R},3.0,Creature — Kavu Scout,Domain — Kavu Scout gets +1/+0 for each basic land type among lands you control.,0,2,['R'],['Domain'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/c/b/cbc2670d-a3f4-47c2-b424-01fd379ff186.jpg?1562935954,False,False,False,False,True,['Creature'],"['Kavu', 'Scout']",[],[],,24427.0,,,,,,
26c9c0aa-9412-4320-aaee-e05369b8bc7b,{1}{R},2.0,Creature — Kavu,"First strike
Black spells and green spells you cast cost {1} less to cast.",1,1,['R'],['First strike'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/2/6/26c9c0aa-9412-4320-aaee-e05369b8bc7b.jpg?1562903166,False,False,False,False,True,['Creature'],['Kavu'],[],[],,13764.0,14680.0,,,,,
76c6e426-6165-4f8e-8766-de768ae13452,{1}{G},2.0,Creature — Insect,Red spells and white spells you cast cost {1} less to cast.,2,1,['G'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/7/6/76c6e426-6165-4f8e-8766-de768ae13452.jpg?1562920004,False,False,False,False,True,['Creature'],['Insect'],[],[],,14729.0,14665.0,,,,,
cf4c9d6a-86eb-45be-9405-473eb263b94c,{B}{R}{G},3.0,Instant,"Choose one —
• Return target creature card from your graveyard to your hand.
• Darigaaz's Charm deals 3 damage to any target.
• Target creature gets +3/+3 until end of turn.",,,"['B', 'G', 'R']",[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/c/f/cf4c9d6a-86eb-45be-9405-473eb263b94c.jpg?1562938851,False,False,False,False,False,['Instant'],[],[],[],,16711.0,9231.0,,,,,
dd30f389-bac8-4b82-a8a7-6948d43a9f60,{R}{G}{W},3.0,Instant,"Choose one —
• Destroy target nonbasic land.
• Create three 1/1 green Saproling creature tokens.
• Prevent all damage a source of your choice would deal this turn.",,,"['G', 'R', 'W']",[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/d/d/dd30f389-bac8-4b82-a8a7-6948d43a9f60.jpg?1562941667,False,False,False,False,False,['Instant'],[],[],[],,12177.0,4212.0,,,,,
72acb67d-01cb-4fde-8b0b-199e8d1e396a,{G}{W}{U},3.0,Instant,"Choose one —
• Destroy target enchantment.
• Exile target attacking creature.
• Draw a card, then discard a card.",,,"['G', 'U', 'W']",[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/7/2/72acb67d-01cb-4fde-8b0b-199e8d1e396a.jpg?1562919088,False,False,False,False,False,['Instant'],[],[],[],,14263.0,11040.0,,,,,
324bc757-9942-4862-b691-5af42e07f682,{10},10.0,Artifact Creature — Beast,"Domain — This spell costs {1} less to cast for each basic land type among lands you control.
Trample",5,5,[],"['Trample', 'Domain']","{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'restricted', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/3/2/324bc757-9942-4862-b691-5af42e07f682.jpg?1562905516,True,False,False,False,True,"['Artifact', 'Creature']",['Beast'],[],[],,21464.0,,,,,,
7b1547c2-ae9f-4871-a675-4026bf20e7e1,{X}{U}{B},2.0,Instant,"Tap X target artifacts, creatures, and/or lands. You lose X life.",,,"['B', 'U']",[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/7/b/7b1547c2-ae9f-4871-a675-4026bf20e7e1.jpg?1562920903,False,False,False,False,False,['Instant'],[],[],[],,26739.0,,,,,,
32323277-db9a-48a7-b9a4-8e6914386e26,{R},1.0,Instant,Singe deals 1 damage to target creature. That creature becomes black until end of turn.,,,['R'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/3/2/32323277-db9a-48a7-b9a4-8e6914386e26.jpg?1562905494,False,False,False,False,False,['Instant'],[],[],[],,26794.0,,,,,,
d707243e-7f11-44bc-b8b8-af635ab1dc87,{2}{R},3.0,Creature — Human Wizard,"Kicker {1}{B} and/or {G} (You may pay an additional {1}{B} and/or {G} as you cast this spell.)
When Thunderscape Battlemage enters, if it was kicked with its {1}{B} kicker, target player discards two cards.
When Thunderscape Battlemage enters, if it was kicked with its {G} kicker, destroy target enchantment.",2,2,['R'],['Kicker'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'restricted', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/d/7/d707243e-7f11-44bc-b8b8-af635ab1dc87.jpg?1562940460,False,False,False,False,True,['Creature'],"['Human', 'Wizard']",[],[],,26337.0,9708.0,,,,,
ecd79fbf-626d-4549-917b-435f16b973d9,{R}{G},2.0,Creature — Kavu,"When Horned Kavu enters, return a red or green creature you control to its owner's hand.",3,4,"['G', 'R']",[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/e/c/ecd79fbf-626d-4549-917b-435f16b973d9.jpg?1562944938,False,False,False,False,True,['Creature'],['Kavu'],[],[],,19247.0,7847.0,,,,,
4e9624e5-79a2-41de-997b-12d871d4be66,{4}{B},5.0,Sorcery,"Domain — Target player loses X life and you gain X life, where X is the number of basic land types among lands you control.",,,['B'],['Domain'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/4/e/4e9624e5-79a2-41de-997b-12d871d4be66.jpg?1562911470,False,False,False,False,False,['Sorcery'],[],[],[],,25826.0,10815.0,,,,,
daf442b3-fa39-4f6a-90a0-22dcd9df649c,{2}{R}{G},4.0,Creature — Kavu,"When Sparkcaster enters, return a red or green creature you control to its owner's hand.
When Sparkcaster enters, it deals 1 damage to target player or planeswalker.",5,3,"['G', 'R']",[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'restricted', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/d/a/daf442b3-fa39-4f6a-90a0-22dcd9df649c.jpg?1562941246,False,False,False,False,True,['Creature'],['Kavu'],[],[],,23165.0,,,,,,
d9752bc3-0bdf-4657-8750-73c8cbc8e83f,{3}{R},4.0,Instant,"Kicker—Sacrifice two lands. (You may sacrifice two lands in addition to any other costs as you cast this spell.)
Magma Burst deals 3 damage to any target. If this spell was kicked, it deals 3 damage to another target.",,,['R'],['Kicker'],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/d/9/d9752bc3-0bdf-4657-8750-73c8cbc8e83f.jpg?1562940942,False,False,False,False,False,['Instant'],[],[],[],,27233.0,15716.0,,,,,
353a8ea8-3f1f-4f77-95bc-b09b96996285,,0.0,Land,"{T}: Add {C}.
{2}, {T}, Sacrifice Terminal Moraine: Search your library for a basic land card, put that card onto the battlefield tapped, then shuffle.",,,[],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/3/5/353a8ea8-3f1f-4f77-95bc-b09b96996285.jpg?1562906215,False,False,False,False,False,['Land'],[],[],[],['C'],8691.0,11792.0,,,,,
a76ee318-8126-4ebf-884d-8369ae8726ac,{4}{R},5.0,Sorcery,"Destroy target land.
Draw a card.",,,['R'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/a/7/a76ee318-8126-4ebf-884d-8369ae8726ac.jpg?1562930283,False,False,False,False,False,['Sorcery'],[],[],[],,22065.0,14165.0,,,,,
e5056bca-bd90-4b50-8630-105558f8ef92,{3}{R},4.0,Creature — Kavu,"When Flametongue Kavu enters, it deals 4 damage to target creature.",4,2,['R'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'not_legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'restricted', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/e/5/e5056bca-bd90-4b50-8630-105558f8ef92.jpg?1562943360,False,False,False,False,True,['Creature'],['Kavu'],[],[],,10646.0,884.0,,,,,
6f04ac02-3eff-4a66-8320-ee7b4357522f,{2}{R},3.0,Creature — Kavu,{T}: Target land becomes a Forest until end of turn.,2,2,['R'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'not_legal', 'legacy': 'legal', 'pauper': 'legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/6/f/6f04ac02-3eff-4a66-8320-ee7b4357522f.jpg?1562918322,False,False,False,False,True,['Creature'],['Kavu'],[],[],,26247.0,,,,,,
8536ec54-cebd-4d44-8e52-42344a3e6daa,{R},1.0,Creature — Goblin Warrior,"Whenever an opponent casts a spell, Mogg Sentry gets +2/+2 until end of turn.",1,1,['R'],[],"{'standard': 'not_legal', 'future': 'not_legal', 'historic': 'not_legal', 'timeless': 'not_legal', 'gladiator': 'not_legal', 'pioneer': 'not_legal', 'explorer': 'not_legal', 'modern': 'legal', 'legacy': 'legal', 'pauper': 'not_legal', 'vintage': 'legal', 'penny': 'legal', 'commander': 'legal', 'oathbreaker': 'legal', 'standardbrawl': 'not_legal', 'brawl': 'not_legal', 'alchemy': 'not_legal', 'paupercommander': 'not_legal', 'duel': 'legal', 'oldschool': 'not_legal', 'premodern': 'legal', 'predh': 'legal'}","['paper', 'mtgo']",False,https://cards.scryfall.io/border_crop/front/8/5/8536ec54-cebd-4d44-8e52-42344a3e6daa.jpg?1562923137,False,False,False,False,True,['Creature'],"['Goblin', 'Warrior']",[],[],,19543.0,13386.0,,,,,
